"T-K521A29","","","0000000","00000","","TRAD","0","","","","20030324","BURMANM","","","ZTMM","","DE","","","Humpert u. Töchter GmbH","Gr.29","","","Rosenheim","","","","83026","","SCM52129","","","D","","","","","","Mosbachstr. 190","","","","","","","","","","","","","","HUMPERT U. TÖCHTER GMBH","GR.29","ROSENHEIM","","00000000","","","00000000","","","","","X","X","","",""
"0000010098","Company","","0000000","00000","","","0","","","","20050510","KUEBLER","","","0001","","CA","","","GUM Company","","","","Halifax","","","","A4B 1D0","QC","GTS","","","E","","","","","","256 Broad Street","","","","","","","","","","","","","","GUM COMPANY","","HALIFAX","","00000000","","","00000000","","","","","","","","",""
"FORN00-05","Empresa","","0000000","00000","","","0","","","","20070427","DEGASPARE","","","BR01","","BR","","","Fornecedor Impostos Retidos 00","","","","Sao Paulo","","","","04511-000","SP","","","","P","29950201000131","","104912618","","","Av Paulista 3000","","","","","","","","","","","","","","FORNECEDOR IMPOSTOS RETID","","SAO PAULO","","00000000","","","00000000","","","","","","","","SP 5030",""
"0000003941","","","0000000","00000","","","0","","","","19960719","PIEPERMUSIOL","","","0001","","US","","","Transport Express","","","","NEW YORK","NEW YORK","","","10001","NY","TRANSPORT","","","E","","","","","","123 1st Street","","","","","","","","","","","","","","TRANSPORT EXPRESS","","NEW YORK","","00000000","","","00000000","","","","","","","","3306120101",""
"0000100161","Frau","","0000000","00000","","","0","","","","20030731","KRAFT","","","KRED","0000100085","US","","","Johnson Jenny","","","","NEW YORK","NEW YORK","","","10015","","TENANT 2ND","","","E","","","","","","12 8th Street","","","","","","","","","","","","X","","JOHNSON JENNY","","NEW YORK","","00000000","","","00000000","","","","","","","","3306120101",""
"SA308","","","0000000","00000","","","0","","","","20111207","SANTORELLO","","","0001","","KR","","","Votex Ltd.","","","","Seoul","","","","137-040","13","SA308","","","3","","","","","","180 Banpo-dong Seocho-gu180","","","","","","","","","","","","","","VOTEX LTD.","","SEOUL","","00000000","","","00000000","","","","","X","","","",""
"ARAMI-22","Firma","","0000000","00000","","","0","","","","20020510","VOLMERING","","","VEND","","US","","","Aramingo-22","","","","WILMINGTON","NEW CASTLE","","","19801","DE","SRM","","","E","","","","","","1234 West Chester Pike","","610-107-122","","610-107-124","","","","","","","","","","ARAMINGO-22","","WILMINGTON","","00000000","","","00000000","","","","","","","","0800301001",""
"T-K500D11","Firma","","0000000","00000","","TRAD","0","","","","20030225","RENDES","","","LIEF","","DE","","","Bürohandel Leifritz GmbH Gr.11","","","","Köln","","","","27691","","SCM500-11","","","D","","","","","","Mittermaierstraße 112","","0221/35467-0","","","","","","X","","","","","","BÜROHANDEL LEIFRITZ GMBH","","KÖLN","","00000000","","","00000000","","","","","X","X","","",""
"T-K521A30","","","0000000","00000","","TRAD","0","","","","20030324","BURMANM","","","ZTMM","","DE","","","Humpert u. Töchter GmbH","Gr.30","","","Rosenheim","","","","83026","","SCM52130","","","D","","","","","","Mosbachstr. 190","","","","","","","","","","","","","","HUMPERT U. TÖCHTER GMBH","GR.30","ROSENHEIM","","00000000","","","00000000","","","","","X","X","","",""
"0000100163","Mr.","","0000000","00000","","","0","","","","20040219","GENTNERB","","","KRED","","ES","","","Pedro Lopez","","","","Madrid","","","","28704","28","YTEL05","","","","","","","","","Picasso 4","","","","","","","","","","","","","","PEDRO LOPEZ","","MADRID","","00000000","","","00000000","","","","","","","","",""
"0000010099","","","0000000","00000","","FOOD","0","","","","19951130","TENNITY","","","LIEF","","US","","","Noe Food Company","","","","LESTER","LIMESTONE","477","19113","35647","AL","NOE FOOD","","","E","","","","","","100 Stevens Drive","","610-555-1212","","","","","","","","","","","","NOE FOOD COMPANY","","LESTER","","00000000","","","00000000","","","","","X","X","","0108344711",""
"0000003950","","","0000000","00000","","","0","","","","19960418","GASPARD","","","0099","","US","","","One Time Vendors L - P","","","","","","","","","","ONE TIME","","","E","","","","","","Baker Street","","","","","","","X","","","","","","","ONE TIME VENDORS L - P","","","","00000000","","","00000000","","","","","","","","",""
"SA309","","","0000000","00000","","","0","","","","20111207","SANTORELLO","","","0001","","KR","","","Nakdong Company","","","","Pusan","","","","612 010","12","SA309","","","3","","","","","","Woo 1-Dong Haeundae-Gu700","","","","","","","","","","","","","","NAKDONG COMPANY","","PUSAN","","00000000","","","00000000","","","","","X","","","",""
"FORN00-20","Empresa","","0000000","00000","","","0","","","","20000912","OLIVEIRA","","","BR01","","BR","","","Fornecedor Nacional / Bradesco","Pagamento cheque / imediatamente","","","SAO PAULO","","","","01679-123","SP","FORN00-20","","","P","21639372000132","","","","","Rua 1 1","","","","","","","","","","","","","","FORNECEDOR NACIONAL / BRA","PAGAMENTO CHEQUE / IMEDIA","SAO PAULO","","00000000","","","00000000","","","","","","","","SP 5030",""
"ARAMI-23","Firma","","0000000","00000","","","0","","","","20020510","VOLMERING","","","VEND","","US","","","Aramingo-23","","","","WILMINGTON","NEW CASTLE","","","19801","DE","SRM","","","E","","","","","","1234 West Chester Pike","","610-107-122","","610-107-124","","","","","","","","","","ARAMINGO-23","","WILMINGTON","","00000000","","","00000000","","","","","","","","0800301001",""
"T-K500D12","Firma","","0000000","00000","","TRAD","0","","","","20030225","RENDES","","","LIEF","","DE","","","Bürohandel Leifritz GmbH Gr.12","","","","Köln","","","","27691","","SCM500-12","","","D","","","","","","Mittermaierstraße 112","","0221/35467-0","","","","","","X","","","","","","BÜROHANDEL LEIFRITZ GMBH","","KÖLN","","00000000","","","00000000","","","","","X","X","","",""
"T-K521B00","","","0000000","00000","","TRAN","0","","","","20030313","CATT_USER","","","ZTMM","","DE","","","Nordspeed GmbH","Gr.00","","","Hamburg","","","","20745","","SCM52100","","","D","","","","","","Von-Arleger-Weg 23","","","","","","","","","","","","","","NORDSPEED GMBH","GR.00","HAMBURG","","00000000","","","00000000","","","","","X","X","","",""
"0000100168","Mr.","","0000000","00000","","","0","","","","20040227","FORTMANN","","","KRED","","US","","","Willy Davidson","","","","DENVER","DENVER","","","80216","CO","YCRM01","","","","","","","","","5 Old West Road","","","","","","","","","","","","","","WILLY DAVIDSON","","DENVER","","00000000","","","00000000","","","","","","","","0603101401",""
"0000010100","Company","","0000000","00000","","","0","","","","20050510","KUEBLER","","","0001","","CA","","","AUTOBODY INTERNATIONAL","","","","Quebec","","","","V4B 2D9","QC","GTS","","","E","","","","","","Test Drive","","","","","","","","","","","","","","AUTOBODY INTERNATIONAL","","QUEBEC","","00000000","","","00000000","","","","","","","","",""
"0000003960","","","0000000","00000","","","0","","","","19960418","GASPARD","","","0099","","US","","","One Time Vendors A - K","","","","","","","","","","ONE TIME","","","E","","","","","","Baker Street","","","","","","","X","","","","","","","ONE TIME VENDORS A - K","","","","00000000","","","00000000","","","","","","","","",""
"SA31","Company","","0000000","00000","","","0","","","","20111214","I800109","","","0001","","JP","","","APJ Vendor 1","","","","Osaka","","","","","","SA31","","","E","","","","","","","","","","","","","","","","","","","","APJ VENDOR 1","","OSAKA","","00000000","","","00000000","","","","","X","","","",""
"ARAMI-24","Firma","","0000000","00000","","","0","","","","20020510","VOLMERING","","","VEND","","US","","","Aramingo-24","","","","WILMINGTON","NEW CASTLE","","","19801","DE","SRM","","","E","","","","","","1234 West Chester Pike","","610-107-122","","610-107-124","","","","","","","","","","ARAMINGO-24","","WILMINGTON","","00000000","","","00000000","","","","","","","","0800301001",""
"FORN00-21","Empresa","","0000000","00000","","","0","","","","20000912","OLIVEIRA","","","BR01","","BR","","","Fornecedor Nacional / Banco Itau","Pagamento boleto / Pagto Imediato","","","SAO PAULO","","","","01679-123","SP","FORN00-21","","","P","45985371000108","","","","","Rua 2 2","","","","","","","","","","","","","","FORNECEDOR NACIONAL / BAN","PAGAMENTO BOLETO / PAGTO","SAO PAULO","","00000000","","","00000000","","","","","","","","SP 5030",""
"T-K500D13","Firma","","0000000","00000","","TRAD","0","","","","20030225","RENDES","","","LIEF","","DE","","","Bürohandel Leifritz GmbH Gr.13","","","","Köln","","","","27691","","SCM500-13","","","D","","","","","","Mittermaierstraße 112","","0221/35467-0","","","","","","X","","","","","","BÜROHANDEL LEIFRITZ GMBH","","KÖLN","","00000000","","","00000000","","","","","X","X","","",""
"T-K521B01","","","0000000","00000","","TRAN","0","","","","20030313","CATT_USER","","","ZTMM","","DE","","","Nordspeed GmbH","Gr.01","","","Hamburg","","","","20745","","SCM52101","","","D","","","","","","Von-Arleger-Weg 23","","","","","","","","","","","","","","NORDSPEED GMBH","GR.01","HAMBURG","","00000000","","","00000000","","","","","X","X","","",""
"0000010199","Company","","0000000","00000","","","0","","","","20050510","KUEBLER","","","0001","","CA","","","UNITED COLORS","","","","Calgary","","","","A4B 2D9","AB","GTS","","","E","","","","","","1024 Brush Avenue","","","","","","","","","","","","","","UNITED COLORS","","CALGARY","","00000000","","","00000000","","","","","","","","",""
"0000003970","","","0000000","00000","","TRAD","0","","","","20020214","BOLLINGER","","","0001","","US","","","VISA","","","","NEW YORK","NEW YORK","","","10001","NY","VISA","","","E","","","","","","7800 Broad Street","","","","","","","","X","","","","","","VISA","","NEW YORK","","00000000","","","00000000","","","","","","","","3306120101",""
"0000100173","Firma","","0000000","00000","","","0","","","","20040319","KRAFT","","","KRED","","US","","","Washington Realty Corporation","","","","DAPHNE","BALDWIN","","","","","REALTY COR","","","","","","","","","4500 Roger Drive","","","","","","","","","","","","","","WASHINGTON REALTY CORPORA","","DAPHNE","","00000000","","","00000000","","","","","","","","0100338261",""
"SA310","Company","","0000000","00000","","","0","","","","20111208","ANDERSON","","","0001","0000301329","CN","","","陕西公司","","","","西安","","2150","","710075","050","CHINA","","","E","","","","","","300 丰惠南路","","29-22523568","","29-22523566","","","","","","","","","","陕西公司","","西安","","00000000","","","00000000","","","","","X","","","",""
"ARAMI-25","Firma","","0000000","00000","","","0","","","","20020510","VOLMERING","","","VEND","","US","","","Aramingo-25","","","","WILMINGTON","NEW CASTLE","","","19801","DE","SRM","","","E","","","","","","1234 West Chester Pike","","610-107-122","","610-107-124","","","","","","","","","","ARAMINGO-25","","WILMINGTON","","00000000","","","00000000","","","","","","","","0800301001",""
"T-K521B02","","","0000000","00000","","TRAN","0","","","","20030313","CATT_USER","","","ZTMM","","DE","","","Nordspeed GmbH","Gr.02","","","Hamburg","","","","20745","","SCM52102","","","D","","","","","","Von-Arleger-Weg 23","","","","","","","","","","","","","","NORDSPEED GMBH","GR.02","HAMBURG","","00000000","","","00000000","","","","","X","X","","",""
"T-K500D14","Firma","","0000000","00000","","TRAD","0","","","","20030225","RENDES","","","LIEF","","DE","","","Bürohandel Leifritz GmbH Gr.14","","","","Köln","","","","27691","","SCM500-14","","","D","","","","","","Mittermaierstraße 112","","0221/35467-0","","","","","","X","","","","","","BÜROHANDEL LEIFRITZ GMBH","","KÖLN","","00000000","","","00000000","","","","","X","X","","",""
"FORN00-22","Empresa","","0000000","00000","","","0","","","","20000912","OLIVEIRA","","","BR01","","BR","","","Fornecedor Nacional / Banco Itau","Pag. Credito Conta / Pgto imediato","","","SAO PAULO","","","","01679-123","SP","FORN00-22","","","P","29950201000131","","","","","Rua 3 3","","","","","","","","","","","","","","FORNECEDOR NACIONAL / BAN","PAG. CREDITO CONTA / PGTO","SAO PAULO","","00000000","","","00000000","","","","","","","","SP 5030",""
"0000010275","Company","","0000000","00000","","","0","","","","20080917","BOLLINGER","","","0001","","DE","","","Heidelberger Druck","","","","HD","","","","","","ITELO","","","E","","","","","","Fürsten-Anlage 52","","+49 6221 92 00","","","","","","","","","","","","HEIDELBERGER DRUCK","","HD","","00000000","","","00000000","","","","","","","","",""
"0000100178","","","0000000","00000","","","0","","","","20040820","PITTEN","","","KRED","","US","","","Gerry Harve","","","","NEWPORT BEACH","ORANGE","","","92663","CA","HARVE","","","E","","","","","","0 - 9999 Northwind Ct","","","","","","","","","","","","","","GERRY HARVE","","NEWPORT BEACH","","00000000","","","00000000","","","","","","","","0505922701",""
"SA32","Company","","0000000","00000","","","0","","","","20111214","I800109","","","0001","","CN","","","APJ Vendor 2","","","","Taiwan","","","","","","SA32","","","E","","","","","","","","","","","","","","","","","","","","APJ VENDOR 2","","TAIWAN","","00000000","","","00000000","","","","","X","","","",""
"0000003980","","","0000000","00000","","TRAD","0","","","","19990514","KUERSTEN","","","0001","","US","","","Main Line Cleaning Services","","","","WAYNE","DELAWARE","","","19087","PA","MAIN LINE","","","E","","","","","","1200 Lancester Avenue","","","","","","","","X","","","","","","MAIN LINE CLEANING SERVIC","","WAYNE","","00000000","","","00000000","","","","","","","","3904561701",""
"ARAMI-26","Firma","","0000000","00000","","","0","","","","20020510","VOLMERING","","","VEND","","US","","","Aramingo-26","","","","WILMINGTON","NEW CASTLE","","","19801","DE","SRM","","","E","","","","","","1234 West Chester Pike","","610-107-122","","610-107-124","","","","","","","","","","ARAMINGO-26","","WILMINGTON","","00000000","","","00000000","","","","","","","","0800301001",""
"T-K521B03","","","0000000","00000","","TRAN","0","","","","20030313","CATT_USER","","","ZTMM","","DE","","","Nordspeed GmbH","Gr.03","","","Hamburg","","","","20745","","SCM52103","","","D","","","","","","Von-Arleger-Weg 23","","","","","","","","","","","","","","NORDSPEED GMBH","GR.03","HAMBURG","","00000000","","","00000000","","","","","X","X","","",""
"T-K500D15","Firma","","0000000","00000","","TRAD","0","","","","20030225","RENDES","","","LIEF","","DE","","","Bürohandel Leifritz GmbH Gr.15","","","","Köln","","","","27691","","SCM500-15","","","D","","","","","","Mittermaierstraße 112","","0221/35467-0","","","","","","X","","","","","","BÜROHANDEL LEIFRITZ GMBH","","KÖLN","","00000000","","","00000000","","","","","X","X","","",""
